SRC_ADD,DES_ADD,PKT_ID,FROM_NODE,TO_NODE,PKT_TYPE,PKT_SIZE,FID,SEQ_NUMBER,NUMBER_OF_PKT,NUMBER_OF_BYTE,NODE_NAME_FROM,NODE_NAME_TO,PKT_IN,PKT_OUT,PKT_R,PKT_DELAY_NODE,PKT_RATE,BYTE_RATE,PKT_AVG_SIZE,UTILIZATION,PKT_DELAY,PKT_SEND_TIME,PKT_RESEVED_TIME,FIRST_PKT_SENT,LAST_PKT_RESEVED,PKT_CLASS
3,24.3,41082,3,21,tcp,1540,4,1286,16091,24780100,clien-3,Switch1,5.07831,5.07831,5.088434,0,328.240918,505490,1540,0.236321,0,5.07831,5.10868,1,50.02192,Normal
12,24.12,286430,22,23,tcp,1540,13,8736,16103,24798600,Switch2,Router,27.607979,27.607979,27.618102,0,328.491489,505876,1540,0.236498,0,27.597856,27.628226,1,50.021057,Normal
18.1,24.38,620998,22,23,cbr,1000,39,5228,6250,6250000,Switch2,Router,66.83408,66.83472,66.8448,0.00064,124.941028,124941,1000,0.059605,0.00136,66.824,66.8556,25,75.0236,Normal
1,24.1,426886,23,24,tcp,1540,2,12272,16091,24780100,Router,server1,38.394263,38.394263,38.404386,0,328.297855,505578,1540,0.236321,0,38.374016,38.404386,1,50.013418,Normal
26,25.1,52381,26,25,ack,576,1,2810785,5628,3241730,webserverlistin,webcache,49.80904,49.923504,49.96272,0.114464,658.090443,379060,576,0.030916,0.15368,49.80904,49.96272,1.447776,9.999792,Normal
13,24.13,434042,13,22,tcp,1540,14,12458,16103,24798600,clien-13,Switch2,38.920858,38.920858,38.930981,0,328.460131,505828,1540,0.236498,0.000984,38.920858,38.952211,1,50.025737,Normal
14.1,24.34,271036,14,22,cbr,1000,35,177,6250,6250000,clien-14,Switch2,26.416,26.416,26.42608,0,124.942626,124943,1000,0.059605,0.000686,26.416,26.446926,25,75.02296,Normal
10,24.1,308096,22,23,tcp,1540,11,9287,16103,24798600,Switch2,Router,29.268923,29.268923,29.279046,0,328.561898,505985,1540,0.236498,0.001477,29.2588,29.290646,1,50.010552,Normal
10,24.1,124671,10,22,tcp,1540,11,3895,16103,24798600,clien-10,Switch2,12.956077,12.956077,12.9662,0,328.561898,505985,1540,0.236498,0,12.956077,12.986446,1,50.010552,Normal
13,24.13,327272,13,22,tcp,1540,14,9765,16103,24798600,clien-13,Switch2,30.729043,30.729043,30.739166,0,328.460131,505828,1540,0.236498,0.001601,30.729043,30.761013,1,50.025737,Normal
24.3,3,125781,24,23,ack,55,4,3917,16091,885005,server1,Router,13.056558,13.056558,13.066562,0,328.241051,18053.3,55,0.00844,0,13.056558,13.086568,1.030029,50.051929,Normal
9.2,24.51,53226,9,21,cbr,1500,30,2036,9108,13662000,client-9,switch1,50.590857,50.591097,50.601217,0.00024,1016.496869,1524750,1500,0.130291,0.03372,50.590857,50.624577,1,9.960185,UDP-Flood
14,24.14,76795,22,23,tcp,1540,15,2400,16103,24798600,Switch2,Router,8.451435,8.451435,8.461558,0,328.431807,505785,1540,0.236498,0,8.441312,8.471682,1,50.029965,Normal
0,24,361724,21,23,tcp,1540,1,10632,16091,24780100,Switch1,Router,33.384714,33.384714,33.394838,0,328.316229,505606,1540,0.236321,0,33.374591,33.404961,1,50.010675,Normal
24.1,10,351679,23,22,ack,55,11,10380,16103,885665,Router,Switch2,32.612297,32.612297,32.6223,0,328.561918,18070.9,55,0.008446,0,32.602293,32.632303,1.030013,50.040562,Normal
9,24.9,490315,9,21,tcp,1540,10,13864,16085,24770900,clien-9,Switch1,43.239667,43.239667,43.249791,0,328.063862,505218,1540,0.236234,0,43.239667,43.270037,1,50.030088,Normal
10.2,24.52,61214,22,23,cbr,1500,31,2225,8655,12982500,switch2,router,58.160834,58.160834,58.170954,0,962.684973,1444030,1500,0.123811,0.03048,58.150714,58.181194,1,9.99048,UDP-Flood
8,24.8,535233,21,23,tcp,1540,9,14999,16088,24775500,Switch1,Router,46.692891,46.692891,46.703015,0,328.11323,505294,1540,0.236278,0.000123,46.682768,46.713261,1,50.031854,Normal
24.8,8,401489,23,21,ack,55,9,11618,16088,884840,Router,Switch1,36.434019,36.434019,36.444023,0,328.113525,18046.2,55,0.008438,0,36.424016,36.454026,1.030054,50.061864,Normal
1,24.1,360996,23,24,tcp,1540,2,10620,16091,24780100,Router,server1,33.339378,33.339378,33.349501,0,328.297855,505578,1540,0.236321,0,33.319132,33.349501,1,50.013418,Normal
18.1,24.38,367904,22,23,cbr,1000,39,1106,6250,6250000,Switch2,Router,33.85808,33.85872,33.8688,0.00064,124.941028,124941,1000,0.059605,0.001343,33.848,33.879583,25,75.0236,Normal
20,25,76693,23,25,tcp,55,0,44,7085,389675,router,webcache,72.734272,72.734272,72.764912,0,94.7212,5209.67,55,0.003716,0.071283,72.693629,72.764912,1.201267,75.999728,SIDDOS
13.2,24.55,25433,22,23,cbr,1500,34,972,9108,13662000,switch2,router,24.708406,24.708526,24.718646,0.00012,1016.443439,1524670,1500,0.130291,0.03072,24.698286,24.729006,1,9.960656,UDP-Flood
13,24.13,398677,22,23,tcp,1540,14,11566,16103,24798600,Switch2,Router,36.218354,36.219003,36.229126,0.000649,328.460131,505828,1540,0.236498,0.0016,36.208231,36.240201,1,50.025737,Normal
6.1,24.26,638915,21,23,cbr,1000,27,6117,6250,6250000,Switch1,Router,73.94608,73.94656,73.95664,0.00048,124.942027,124942,1000,0.059605,0.00096,73.936,73.9672,25,75.0232,Normal
12,24.12,343900,23,24,tcp,1540,13,10189,16103,24798600,Router,server1,32.027315,32.027315,32.037438,0,328.491489,505876,1540,0.236498,0,32.007069,32.037438,1,50.021057,Normal
6,24.6,529599,23,24,tcp,1540,7,14862,16091,24780100,Router,server1,46.271064,46.271371,46.281495,0.000307,328.192835,505416,1540,0.236321,0.000307,46.250818,46.281495,1,50.029102,Normal
2.1,24.22,556575,2,21,cbr,1000,23,2915,6250,6250000,clien-2,Switch1,48.32,48.32,48.33008,0,124.943625,124944,1000,0.059605,0.000454,48.32,48.350694,25,75.02256,Smurf
25,20,76845,23,21,tcp,576,0,1089153,7110,4092144,router,switch1,72.920847,72.920847,72.930893,0,95.145988,54761.05236,575.547679,0.039026,0.113037,72.857072,72.970109,1.27255,75.999821,Normal
24.13,13,462926,24,23,ack,55,14,13172,16103,885665,server1,Router,41.136259,41.136259,41.146262,0,328.460278,18065.3,55,0.008446,0,41.136259,41.166269,1.030032,50.055747,Normal
1,24.1,81781,1,21,tcp,1540,2,2553,16091,24780100,clien-1,Switch1,8.912888,8.912888,8.923011,0,328.297855,505578,1540,0.236321,0,8.912888,8.943258,1,50.013418,Normal
5,24.5,191575,21,23,tcp,1540,6,5973,16091,24780100,Switch1,Router,19.260544,19.260544,19.270667,0,328.204637,505434,1540,0.236321,0,19.250421,19.28079,1,50.027339,Normal
3.2,24.45,52816,21,23,cbr,1500,24,1917,8655,12982500,switch1,router,50.198503,50.198863,50.208983,0.00036,962.684973,1444030,1500,0.123811,0.03156,50.188143,50.219703,1,9.99048,UDP-Flood
24.5,5,13242,21,5,ack,55,6,410,16091,885005,Switch1,clien-5,2.475574,2.475574,2.485578,0,328.204851,18051.3,55,0.00844,0,2.455568,2.485578,1.030042,50.057349,Normal
24,0,438061,23,21,ack,55,1,12544,16091,885005,Router,Switch1,39.239834,39.239834,39.249837,0,328.316229,18057.4,55,0.00844,0,39.229831,39.25984,1.03001,50.040685,Normal
8,24.8,520150,23,24,tcp,1540,9,14621,16088,24775500,Router,server1,45.546611,45.546611,45.556735,0,328.11323,505294,1540,0.236278,0,45.526365,45.556735,1,50.031854,Normal
6,24.6,138369,23,24,tcp,1540,7,4316,16091,24780100,Router,server1,14.262599,14.262599,14.272722,0,328.192835,505416,1540,0.236321,0,14.242353,14.272722,1,50.029102,Normal
13.1,24.33,581250,23,24,cbr,1000,34,3253,6250,6250000,Router,server1,51.0444,51.04472,51.0548,0.00032,124.943026,124943,1000,0.059605,0.00056,51.024,51.0548,25,75.0228,Normal
24.7,7,549507,23,21,ack,55,8,15347,16090,884950,Router,Switch1,47.786757,47.786757,47.79676,0,328.167767,18049.2,55,0.00844,0,47.776754,47.806763,1.030051,50.059851,Normal
15,24.15,260711,22,23,tcp,1540,16,8089,16092,24781700,Switch2,Router,25.633234,25.633234,25.643357,0,328.205808,505437,1540,0.236337,0,25.62311,25.65348,1,50.030211,Normal
4,24.4,239664,23,24,tcp,1540,5,7474,16091,24780100,Router,server1,23.796397,23.796397,23.80652,0,328.217832,505455,1540,0.236321,0,23.77615,23.80652,1,50.025368,Normal
0,24,183343,0,21,tcp,1540,1,5729,16091,24780100,clien-0,Switch1,18.479577,18.479577,18.4897,0,328.316229,505606,1540,0.236321,0,18.479577,18.509947,1,50.010675,Normal
24.9,9,88740,24,23,ack,55,10,2755,16085,884675,server1,Router,9.570334,9.570334,9.580338,0,328.064183,18043.5,55,0.008437,0,9.570334,9.600344,1.030058,50.060098,Normal
14,24.14,117161,23,24,tcp,1540,15,3656,16103,24798600,Router,server1,12.264339,12.264339,12.274462,0,328.431807,505785,1540,0.236498,0,12.244093,12.274462,1,50.029965,Normal
7,24.7,268784,7,21,tcp,1540,8,8284,16090,24778600,clien-7,Switch1,26.242907,26.242907,26.25303,0,328.167486,505378,1540,0.236307,0,26.242907,26.273277,1,50.029842,Normal
12,24.12,575133,12,22,tcp,1540,13,16016,16103,24798600,clien-12,Switch2,49.743054,49.743054,49.753178,0,328.491489,505876,1540,0.236498,0,49.743054,49.773424,1,50.021057,Normal
24.12,12,9881,24,23,ack,55,13,307,16103,885665,server1,Router,2.141352,2.141352,2.151355,0,328.491596,18067,55,0.008446,0,2.141352,2.171362,1.030026,50.051067,Normal
5.1,24.25,634862,5,21,cbr,1000,26,5916,6250,6250000,clien-5,Switch1,72.328,72.328,72.33808,0,124.942427,124942,1000,0.059605,0.0008,72.328,72.35904,25,75.02304,Normal
4,24.4,140246,23,24,tcp,1540,5,4374,16091,24780100,Router,server1,14.437498,14.437498,14.447621,0,328.217832,505455,1540,0.236321,0,14.417251,14.447621,1,50.025368,Normal
13,24.13,415338,22,23,tcp,1540,14,11985,16103,24798600,Switch2,Router,37.497239,37.497239,37.507362,0,328.460131,505828,1540,0.236498,0,37.487116,37.517485,1,50.025737,Normal
9,24.9,503521,9,21,tcp,1540,10,14198,16085,24770900,clien-9,Switch1,44.25082,44.25082,44.260943,0,328.063862,505218,1540,0.236234,0,44.25082,44.28119,1,50.030088,Normal
19.2,24.61,14799,23,24,cbr,692,40,569,9108,6302740,router,server1,14.774909,14.778251,14.788306,0.003342,1016.418257,703362,692,0.060108,0.037449,14.750857,14.788306,1,9.960878,UDP-Flood
24.5,5,549760,24,23,ack,55,6,15352,16091,885005,server1,Router,47.796847,47.796847,47.80685,0,328.204851,18051.3,55,0.00844,0,47.796847,47.826856,1.030042,50.057349,Normal
24.2,2,577474,24,23,ack,55,3,16061,16091,885005,server1,Router,49.921499,49.921499,49.931503,0,328.26412,18054.5,55,0.00844,0,49.921499,49.951509,1.030022,50.048477,Normal
18.2,24.6,30517,23,24,cbr,1500,39,1108,8655,12982500,router,server1,29.405401,29.409828,29.419948,0.004427,962.684973,1444030,1500,0.123811,0.037234,29.382714,29.419948,1,9.99048,UDP-Flood
24.4,4,438264,24,23,ack,55,5,12550,16091,885005,server1,Router,39.244925,39.244925,39.254928,0,328.218006,18052,55,0.00844,0,39.244925,39.274934,1.030035,50.055377,Normal
10.1,24.3,542069,10,22,cbr,1000,31,2776,6250,6250000,clien-10,Switch2,47.208,47.208,47.21808,0,124.944225,124944,1000,0.059605,0.000288,47.208,47.238528,25,75.02232,Normal
12,24.12,299436,12,22,tcp,1540,13,9067,16103,24798600,clien-12,Switch2,28.59565,28.59565,28.605773,0,328.491489,505876,1540,0.236498,0,28.59565,28.626019,1,50.021057,Normal
3.2,24.45,21911,23,24,cbr,1500,24,798,8655,12982500,router,server1,21.441223,21.442063,21.452183,0.00084,962.684973,1444030,1500,0.123811,0.03204,21.420143,21.452183,1,9.99048,UDP-Flood
3,24.3,465088,21,23,tcp,1540,4,13237,16091,24780100,Switch1,Router,41.313667,41.313667,41.323791,0,328.240918,505490,1540,0.236321,0,41.303544,41.333914,1,50.02192,Normal
11,24.11,55073,23,24,tcp,1540,12,1723,16103,24798600,Router,server1,6.414579,6.414579,6.424702,0,328.522879,505925,1540,0.236498,0,6.394333,6.424702,1,50.016373,Normal
13,24.13,403035,13,22,tcp,1540,14,11671,16103,24798600,clien-13,Switch2,36.543854,36.543854,36.553978,0,328.460131,505828,1540,0.236498,0,36.543854,36.574224,1,50.025737,Normal
8,24.8,130259,21,23,tcp,1540,9,4069,16088,24775500,Switch1,Router,13.487802,13.487802,13.497925,0,328.11323,505294,1540,0.236278,0.000039,13.477679,13.508088,1,50.031854,Normal
14.1,24.34,603887,22,23,cbr,1000,35,4377,6250,6250000,Switch2,Router,60.02608,60.0264,60.03648,0.00032,124.942626,124943,1000,0.059605,0.00072,60.016,60.04696,25,75.02296,Normal
9,24.9,282068,21,23,tcp,1540,10,8616,16085,24770900,Switch1,Router,27.273158,27.273158,27.283282,0,328.063862,505218,1540,0.236234,0,27.263035,27.293405,1,50.030088,Normal
18.1,24.38,633604,22,23,cbr,1000,39,5853,6250,6250000,Switch2,Router,71.83408,71.83472,71.8448,0.00064,124.941028,124941,1000,0.059605,0.00136,71.824,71.8556,25,75.0236,Normal
24.14,14,77881,23,22,ack,55,15,2429,16103,885665,Router,Switch2,8.557218,8.557218,8.567221,0,328.432001,18063.8,55,0.008446,0,8.547214,8.577224,1.030038,50.059974,Normal
24.13,13,572880,23,22,ack,55,14,15948,16103,885665,Router,Switch2,49.579339,49.579339,49.589342,0,328.460278,18065.3,55,0.008446,0,49.569336,49.599346,1.030032,50.055747,Normal
5,24.5,578006,5,21,tcp,1540,6,16081,16091,24780100,clien-5,Switch1,49.962941,49.962941,49.973064,0,328.204637,505434,1540,0.236321,0.000148,49.962941,49.993458,1,50.027339,Normal
16.1,24.36,588329,23,24,cbr,1000,37,3605,6250,6250000,Router,server1,53.86064,53.8612,53.87128,0.00056,124.941827,124942,1000,0.059605,0.00104,53.84,53.87128,25,75.02328,Normal
3,24.3,526265,21,23,tcp,1540,4,14773,16091,24780100,Switch1,Router,46.00477,46.00477,46.014893,0,328.240918,505490,1540,0.236321,0.000307,45.994646,46.025323,1,50.02192,Normal
24,0,130427,21,0,ack,55,1,4067,16091,885005,Switch1,clien-0,13.517946,13.517946,13.527949,0,328.316229,18057.4,55,0.00844,0,13.497939,13.527949,1.03001,50.040685,Normal
3.2,24.45,39829,23,24,cbr,1500,24,1448,8655,12982500,router,server1,38.136937,38.140314,38.150434,0.003377,962.684973,1444030,1500,0.123811,0.034577,38.115857,38.150434,1,9.99048,UDP-Flood
24.4,4,70066,23,21,ack,55,5,2177,16091,885005,Router,Switch1,7.816405,7.816405,7.826408,0,328.218006,18052,55,0.00844,0,7.806402,7.836411,1.030035,50.055377,Normal
24.6,6,38880,21,6,ack,55,7,1204,16091,885005,Switch1,clien-6,4.889757,4.889757,4.89976,0,328.19309,18050.6,55,0.00844,0,4.86975,4.89976,1.030048,50.059112,Normal
9,24.9,378899,21,23,tcp,1540,10,11054,16085,24770900,Switch1,Router,34.701632,34.701632,34.711755,0,328.063862,505218,1540,0.236234,0.000247,34.691509,34.722125,1,50.030088,Normal
24.2,2,118938,23,21,ack,55,3,3705,16091,885005,Router,Switch1,12.424443,12.424443,12.434446,0,328.26412,18054.5,55,0.00844,0,12.41444,12.44445,1.030022,50.048477,Normal
8,24.8,271693,23,24,tcp,1540,9,8358,16088,24775500,Router,server1,26.48669,26.48669,26.496813,0,328.11323,505294,1540,0.236278,0,26.466443,26.496813,1,50.031854,Normal
5,24.5,53298,23,24,tcp,1540,6,1664,16091,24780100,Router,server1,6.247486,6.247486,6.25761,0,328.204637,505434,1540,0.236321,0,6.22724,6.25761,1,50.027339,Normal
13.2,24.55,64072,13,22,cbr,692,34,2459,9108,6302740,client-13,switch2,60.830857,60.831457,60.841513,0.0006,1016.443439,703379,692,0.060108,0.037228,60.830857,60.868085,1,9.960656,UDP-Flood
15,24.15,63355,15,22,tcp,1540,16,1972,16092,24781700,clien-15,Switch2,7.174334,7.174334,7.184458,0,328.205808,505437,1540,0.236337,0,7.174334,7.204704,1,50.030211,Normal
25.1,26,50653,25,26,tcp,55,1,44,5630,309650,webcache,webserverlistin,48.184032,48.184032,48.214672,0,656.270166,36094.9,55,0.002953,0.03064,48.184032,48.214672,1.417136,9.99592,Normal
2.1,24.22,608252,21,23,cbr,1000,23,4595,6250,6250000,Switch1,Router,61.77008,61.77024,61.78032,0.00016,124.943625,124944,1000,0.059605,0.00032,61.76,61.79056,25,75.02256,Normal
5.2,24.47,740,23,24,cbr,1500,26,31,9108,13662000,router,server1,1.752509,1.753349,1.763469,0.00084,1016.522962,1524780,1500,0.130291,0.03204,1.731429,1.763469,1,9.959955,UDP-Flood
5,24.5,181493,23,24,tcp,1540,6,5663,16091,24780100,Router,server1,18.323496,18.323496,18.333619,0,328.204637,505434,1540,0.236321,0,18.303249,18.333619,1,50.027339,Normal
10,24.1,258582,23,24,tcp,1540,11,8042,16103,24798600,Router,server1,25.479739,25.479739,25.489862,0,328.561898,505985,1540,0.236498,0,25.459493,25.489862,1,50.010552,Normal
24.7,7,65654,23,21,ack,55,8,2040,16090,884950,Router,Switch1,7.402621,7.402621,7.412624,0,328.167767,18049.2,55,0.00844,0,7.392618,7.422627,1.030051,50.059851,Normal
11.1,24.31,595888,22,23,cbr,1000,32,3981,6250,6250000,Switch2,Router,56.85808,56.85816,56.86824,0.00008,124.943825,124944,1000,0.059605,0.00024,56.848,56.87848,25,75.02248,UDP-Flood
24.6,6,68402,23,21,ack,55,7,2130,16091,885005,Router,Switch1,7.659538,7.659538,7.669541,0,328.19309,18050.6,55,0.00844,0,7.649534,7.679544,1.030048,50.059112,Normal
14,24.14,85769,22,23,tcp,1540,15,2682,16103,24798600,Switch2,Router,9.297237,9.297237,9.30736,0,328.431807,505785,1540,0.236498,0,9.287114,9.317483,1,50.029965,Normal
12,24.12,88908,12,22,tcp,1540,13,2781,16103,24798600,clien-12,Switch2,9.582603,9.582603,9.592726,0,328.491489,505876,1540,0.236498,0,9.582603,9.612973,1,50.021057,Normal
11,24.11,310503,23,24,tcp,1540,12,9344,16103,24798600,Router,server1,29.464493,29.464493,29.474616,0,328.522879,505925,1540,0.236498,0,29.444246,29.474616,1,50.016373,Normal
24.13,13,13758,24,23,ack,55,14,429,16103,885665,server1,Router,2.50683,2.50683,2.516834,0,328.460278,18065.3,55,0.008446,0,2.50683,2.53684,1.030032,50.055747,Normal
1.1,24.21,638688,1,21,cbr,1000,22,6106,6250,6250000,clien-1,Switch1,73.848,73.848,73.85808,0,124.944025,124944,1000,0.059605,0.00016,73.848,73.8784,25,75.0224,Normal
1,24.1,294810,21,23,tcp,1540,2,8943,16091,24780100,Switch1,Router,28.25052,28.251074,28.261197,0.000554,328.297855,505578,1540,0.236321,0.0016,28.240397,28.272366,1,50.013418,Normal
24.14,14,568600,24,23,ack,55,15,15841,16103,885665,server1,Router,49.240437,49.240437,49.25044,0,328.432001,18063.8,55,0.008446,0,49.240437,49.270446,1.030038,50.059974,Normal
24.12,12,3930,22,12,ack,55,13,114,16103,885665,Switch2,clien-12,1.600205,1.600205,1.610208,0,328.491596,18067,55,0.008446,0,1.580198,1.610208,1.030026,50.051067,Normal
24.6,6,27321,21,6,ack,55,7,843,16091,885005,Switch1,clien-6,3.802438,3.802438,3.812442,0,328.19309,18050.6,55,0.00844,0,3.782432,3.812442,1.030048,50.059112,Normal
18,24.2,1044,23,24,ping,65535,0,-1,210,13762400,router,server1,2.072428,2.119613,2.134856,0.047185,22.988868,1506580,65535.2,0.131248,0.134856,2,2.134856,0,9.134856,Smurf
24.4,4,84383,21,4,ack,55,5,2630,16091,885005,Switch1,clien-4,9.17705,9.17705,9.187053,0,328.218006,18052,55,0.00844,0,9.157043,9.187053,1.030035,50.055377,Normal
11.2,24.53,15084,23,24,cbr,1500,32,580,9108,13662000,router,server1,15.080671,15.136751,15.146871,0.05608,1016.449678,1524670,1500,0.130291,0.103442,15.043429,15.146871,1,9.960601,UDP-Flood
2.2,24.44,37236,23,24,cbr,1192,23,1354,8655,10316800,router,server1,35.697149,35.700154,35.710249,0.003005,962.684973,1147520,1192,0.098389,0.034535,35.675714,35.710249,1,9.99048,UDP-Flood
0,24,206777,23,24,tcp,1540,1,6455,16091,24780100,Router,server1,20.704635,20.704635,20.714759,0,328.316229,505606,1540,0.236321,0,20.684389,20.714759,1,50.010675,Normal
24.5,5,60079,23,21,tcp,64,0,-1,210,13440,router,switch1,57.097676,57.097676,57.107681,0,23.255775,1488.369621,64,0.000128,0.030015,57.087671,57.117686,0.087671,9.117686,Normal
9,24.9,422557,9,21,tcp,1540,10,12161,16085,24770900,clien-9,Switch1,38.040472,38.040472,38.050595,0,328.063862,505218,1540,0.236234,0.0016,38.040472,38.072442,1,50.030088,Normal
24.15,15,303635,23,22,ack,55,16,9155,16092,885060,Router,Switch2,28.927696,28.927696,28.937699,0,328.206042,18051.3,55,0.008441,0,28.917693,28.947702,1.030045,50.060221,Normal
24.15,15,190610,22,15,ack,55,16,5931,16092,885060,Switch2,clien-15,19.179669,19.179669,19.189672,0,328.206042,18051.3,55,0.008441,0,19.159662,19.189672,1.030045,50.060221,Normal
6,24.6,258416,6,21,tcp,1540,7,8029,16091,24780100,clien-6,Switch1,25.446163,25.446163,25.456286,0,328.192835,505416,1540,0.236321,0,25.446163,25.476533,1,50.029102,Normal
24.1,1,538500,21,1,ack,55,2,15080,16091,885005,Switch1,clien-1,46.954122,46.954122,46.964125,0,328.297902,18056.4,55,0.00844,0,46.934115,46.964125,1.030016,50.043427,Normal
24.5,5,544238,24,23,ack,55,6,15220,16091,885005,server1,Router,47.373763,47.373763,47.383766,0,328.204851,18051.3,55,0.00844,0,47.373763,47.403773,1.030042,50.057349,Normal
1,24.1,114742,1,21,tcp,1540,2,3585,16091,24780100,clien-1,Switch1,12.019824,12.019824,12.029947,0,328.297855,505578,1540,0.236321,0,12.019824,12.050194,1,50.013418,Normal
24.14,14,307612,23,22,ack,55,15,9260,16103,885665,Router,Switch2,29.233989,29.233989,29.243992,0,328.432001,18063.8,55,0.008446,0,29.223986,29.253995,1.030038,50.059974,Normal
24,0,137480,24,23,ack,55,1,4284,16091,885005,server1,Router,14.161251,14.161251,14.171254,0,328.316229,18057.4,55,0.00844,0,14.161251,14.191261,1.03001,50.040685,Normal
13,24.13,521689,23,24,tcp,1540,14,14666,16103,24798600,Router,server1,45.663658,45.665134,45.675258,0.001476,328.460131,505828,1540,0.236498,0.001476,45.643411,45.675258,1,50.025737,Normal
24.5,5,270737,24,23,ack,55,6,8324,16091,885005,server1,Router,26.392064,26.392064,26.402067,0,328.204851,18051.3,55,0.00844,0,26.392064,26.422074,1.030042,50.057349,Normal
10.2,24.52,28004,22,23,cbr,1500,31,1016,8655,12982500,switch2,router,27.08124,27.0816,27.09172,0.00036,962.684973,1444030,1500,0.123811,0.078338,27.071,27.149338,1,9.99048,UDP-Flood
10,24.11,34336,22,23,tcp,40945,0,-1,210,8598450,switch2,router,33.015243,33.015243,33.030486,0,23.20193,950003.0439,40945,0.082001,0.050971,33,33.050971,0,9.050971,HTTP-FLOOD
24.7,7,228506,21,7,ack,55,8,7120,16090,884950,Switch1,clien-7,22.749434,22.749434,22.759437,0,328.167767,18049.2,55,0.00844,0,22.729427,22.759437,1.030051,50.059851,Normal
12,24.12,253176,23,24,tcp,1540,13,7901,16103,24798600,Router,server1,25.059925,25.061152,25.071275,0.001227,328.491489,505876,1540,0.236498,0.001227,25.039678,25.071275,1,50.021057,Normal
